iter	Logloss
559	0.001578796216
560	0.001570978897
561	0.001560672779
562	0.001533873123
563	0.001527213794
564	0.001524936522
565	0.001518523349
566	0.001510309335
567	0.001500649376
568	0.00148533765
569	0.001471323866
570	0.001458338158
571	0.001454569284
572	0.001446162381
573	0.001438585372
574	0.001431268856
575	0.001428359321
576	0.001423520354
577	0.0014123796
578	0.001409685562
579	0.001395784931
580	0.001388020217
581	0.001376213123
582	0.001356319393
583	0.001351090127
584	0.00134864026
585	0.001345893837
586	0.001341799181
587	0.001335817883
588	0.001330342462
589	0.001322186126
590	0.001318059599
591	0.001315790929
592	0.001302723169
593	0.001293359215
594	0.001287868243
595	0.001280191757
596	0.001274994695
597	0.001268760293
598	0.001263436182
599	0.00125885098
600	0.001256606022
601	0.001254027121
602	0.001252221759
603	0.001244834219
604	0.001236477165
605	0.001231247679
606	0.001220746246
607	0.001215912793
608	0.001212590903
609	0.001204446699
610	0.001203110378
611	0.001201297957
612	0.001199005025
613	0.001186510856
614	0.001179877885
615	0.001173618228
616	0.001167378864
617	0.00115702411
618	0.001151132695
619	0.0011456018
620	0.001139710605
621	0.001136110025
622	0.001131653967
623	0.001129062494
624	0.001125256233
625	0.001118663516
626	0.00111667894
627	0.001111173301
628	0.001103255512
629	0.001096971923
630	0.001095243318
631	0.00108956784
632	0.001081679387
633	0.001078166153
634	0.001069725944
635	0.001065144161
636	0.001060648179
637	0.001057855105
638	0.001055558975
639	0.001047363599
640	0.001043943004
641	0.001040885137
642	0.001035898608
643	0.001034725067
644	0.00102945654
645	0.001017513354
646	0.001011613557
647	0.001009726694
648	0.0009997944414
649	0.0009978332462
650	0.0009923973068
651	0.0009805566858
652	0.0009718034888
653	0.0009644316094
654	0.0009626132331
655	0.0009595569095
656	0.000955946184
657	0.000953111974
658	0.0009481299669
659	0.0009428323247
660	0.0009407138633
661	0.0009371834252
662	0.0009323143498
663	0.0009287899773
664	0.0009262012614
665	0.0009216984419
666	0.0009168786638
667	0.0009148617196
668	0.0009109778186
669	0.0009029529427
670	0.0008910600468
671	0.0008902929055
672	0.0008852990427
673	0.0008789923494
674	0.000876480502
675	0.0008737663371
676	0.0008677879617
677	0.0008661672709
678	0.0008609522319
679	0.0008575266747
680	0.0008548021982
681	0.0008505830313
682	0.0008462061019
683	0.0008447102536
684	0.0008408371054
685	0.0008333131431
686	0.0008328215485
687	0.0008299191825
688	0.0008264871185
689	0.0008241313793
690	0.0008213723284
691	0.0008186764157
692	0.0008147017502
693	0.0008079368234
694	0.0008056192427
695	0.0008022945961
696	0.0008001316348
697	0.0007984817737
698	0.000794808241
699	0.0007908575626
700	0.0007893168834
701	0.0007845188315
702	0.0007822336194
703	0.0007791190654
704	0.0007762736064
705	0.0007741773123
706	0.0007708595033
707	0.0007676201069
708	0.000762314855
709	0.0007573916297
710	0.0007546780714
711	0.0007518856042
712	0.0007511730539
713	0.0007500505197
714	0.0007495607999
715	0.0007494310498
716	0.0007474749277
717	0.000741465452
718	0.0007400767453
719	0.0007364602299
720	0.0007355794401
721	0.0007323739562
722	0.0007305963853
723	0.0007247831614
724	0.0007229568997
725	0.0007189896234
726	0.00071791192
727	0.0007121011223
728	0.0007075344479
729	0.0007070005591
730	0.0007045014496
731	0.0006995948773
732	0.0006955620366
733	0.0006876246166
734	0.0006848073905
735	0.0006832647262
736	0.0006832225974
737	0.0006818713876
738	0.000679553807
739	0.0006762208339
740	0.0006742892502
741	0.0006725648916
742	0.0006719092483
743	0.0006652991062
744	0.0006628786849
745	0.0006604160797
746	0.0006563332249
747	0.0006524544522
748	0.0006473168332
749	0.0006446970169
750	0.0006429764081
751	0.0006428093266
752	0.0006375163162
753	0.00063472225
754	0.000633571152
755	0.0006322722172
756	0.0006298544428
757	0.0006249960099
758	0.0006217230317
759	0.000619418189
760	0.0006147991844
761	0.0006132671627
762	0.0006120266237
763	0.0006085001558
764	0.0006051231791
765	0.0006032386318
766	0.0006021686484
767	0.0005971019425
768	0.0005955983191
769	0.0005936890681
770	0.0005926355722
771	0.000587683728
772	0.0005869719497
773	0.0005856835471
774	0.0005855354346
775	0.0005834884929
776	0.0005824080875
777	0.000578230112
778	0.0005754061034
779	0.0005728314488
780	0.0005717279388
781	0.0005682587088
782	0.0005671923096
783	0.0005636663931
784	0.000562786265
785	0.0005569074217
786	0.0005563528544
787	0.000555652656
788	0.0005537793026
789	0.0005500013854
790	0.0005487489356
791	0.0005476547998
792	0.0005460744733
793	0.0005432244374
794	0.0005414839773
795	0.0005369878852
796	0.0005366609458
797	0.0005331054731
798	0.0005316308546
799	0.0005295495592
800	0.0005280908217
801	0.0005255291255
802	0.0005220201378
803	0.0005186467453
804	0.0005159296027
805	0.0005130286153
806	0.0005100361466
807	0.0005079639498
808	0.0005072901094
809	0.0005040207707
810	0.0005033029818
811	0.0005014483769
812	0.0004979058075
813	0.0004948824039
814	0.0004934667326
815	0.0004916351221
816	0.0004893990419
817	0.0004862029874
818	0.0004856268595
819	0.0004843462871
820	0.0004830827538
821	0.0004817477559
822	0.0004802049262
823	0.0004782603288
824	0.0004766231505
825	0.0004745177027
826	0.0004736852728
827	0.0004732067469
828	0.0004712312698
829	0.00047063893
830	0.0004690299845
831	0.0004660600139
832	0.0004619892353
833	0.0004613711991
834	0.0004600690385
835	0.0004594127886
836	0.0004586567585
837	0.0004571901907
838	0.0004528494348
839	0.0004514220182
840	0.000449600802
841	0.0004490222202
842	0.0004482162587
843	0.0004463426572
844	0.0004433998167
845	0.000442750625
846	0.0004413889933
847	0.0004402237789
848	0.00043888743
849	0.000438329885
850	0.000437464921
851	0.0004360314939
852	0.0004315210372
853	0.0004308527387
854	0.0004303722552
855	0.0004283856945
856	0.0004273271807
857	0.0004244185285
858	0.0004237629954
859	0.0004231779068
860	0.000422903656
861	0.000420838407
862	0.0004188060781
863	0.0004171267434
864	0.0004160825114
865	0.0004148373681
866	0.0004136195202
867	0.0004111170471
868	0.0004086625202
869	0.0004077372305
870	0.0004071260595
871	0.0004038058243
872	0.0004029627794
873	0.0004020758688
874	0.0004015430828
875	0.0004010712567
876	0.0004008109569
877	0.0003987569294
878	0.0003983381779
879	0.0003972140722
880	0.0003960081627
881	0.0003949434729
882	0.0003932485053
883	0.0003916300477
884	0.0003910585793
885	0.0003904391645
886	0.0003887311282
887	0.0003878993875
888	0.0003864281327
889	0.000385960139
890	0.0003856094332
891	0.000384827817
892	0.0003828587365
893	0.0003815356493
894	0.0003809007947
895	0.0003793002033
896	0.0003785843169
897	0.0003779833472
898	0.0003763552674
899	0.0003748269402
900	0.0003729788972
901	0.0003726590987
902	0.0003706039133
903	0.0003701029444
904	0.000369568449
905	0.0003694375685
906	0.0003682328169
907	0.0003669599645
908	0.0003655134411
909	0.0003645249581
910	0.000363925174
911	0.0003634055946
912	0.0003595863481
913	0.0003594856856
914	0.0003581939469
915	0.000357455011
916	0.000356375157
917	0.0003539615458
918	0.0003521805009
919	0.0003497432888
920	0.0003490232115
921	0.0003483486819
922	0.0003481445723
923	0.000347227802
924	0.0003450762828
925	0.0003439758056
926	0.0003439132465
927	0.0003416108024
928	0.0003408130571
929	0.000339609243
930	0.0003380694186
931	0.0003373541111
932	0.0003350955053
933	0.0003333564237
934	0.0003319150561
935	0.0003314751023
936	0.000331403941
937	0.0003308328862
938	0.0003303763621
939	0.0003293246859
940	0.0003285345778
941	0.0003282815017
942	0.0003276470606
943	0.0003270712083
944	0.0003263908612
945	0.0003249716884
946	0.0003229886568
947	0.0003215164645
948	0.0003211518904
949	0.0003200096704
950	0.0003192386967
951	0.0003187850401
952	0.0003182397091
953	0.0003173918945
954	0.00031461597
955	0.0003131885534
956	0.0003130433359
957	0.0003127668242
958	0.0003123398565
959	0.0003121873877
960	0.0003113475687
961	0.0003101649569
962	0.0003094374078
963	0.0003090054773
964	0.0003074069537
965	0.0003063213925
966	0.0003057993041
967	0.0003049255725
968	0.0003041519244
969	0.0003039127993
970	0.0003035745833
971	0.0003025514709
972	0.0003017693033
973	0.0003013241937
974	0.0002994316232
975	0.0002991401956
976	0.0002986580027
977	0.0002983706831
978	0.0002973763551
979	0.000295995589
980	0.0002957647628
981	0.0002952564876
982	0.0002940602555
983	0.0002921162372
984	0.0002907465547
985	0.0002892199369
986	0.0002891781114
987	0.0002887501511
988	0.0002884079097
989	0.0002876827042
990	0.0002873407936
991	0.0002856894712
992	0.0002855789934
993	0.0002841210555
994	0.0002829420279
995	0.0002823762391
996	0.0002821425455
997	0.0002809229331
998	0.000279813192
999	0.0002796731027
